sha256,label,parse_ok,file_size,page_count,metadata_field_count,suspicious_keyword_total,is_encrypted,javascript_count,has_javascript,js_count,has_js,openaction_count,has_openaction,aa_count,has_aa,launch_count,has_launch,uri_count,has_uri,embeddedfile_count,has_embeddedfile,encrypt_count,has_encrypt,objstm_count,has_objstm,richmedia_count,has_richmedia,acroform_count,has_acroform,action_keyword_total,embedded_or_script_total,stream_like_keyword_total,high_risk_keyword_total,keyword_density_per_page
6fab30ec18ecb40439002514a27ff128a3020ffa4ddb2425c0a9f29fe21b79c6,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56af3d399baab033952ef481d5cadecf64b17d692fef379eef8b99513c6a4de3,malicious,1,78062,1,7,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4.0
bee73946cda3e1a03188e4075d5a9d5e2af895f6cd68b995d2f10a14a1db93bd,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4003461b9b38516911233008f1ac059a3ab8811bc51ce8e026a91b84c32cf7f2,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3281bf627ba3d0f196732b61b6716297f756e2b09023a1d01f04cbdcd050610d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
639c2dc0f206d4365dff5be077d248aaabd01a4a9ee10779610eba6018fe7ef0,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2c702f7e217f351d81b650d007288aec1ccbbd91e9f674c511f75afb449ccbd2,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1c105fccfd6a5338f18dd1831dc691361009f7e48a688e6f85b9054229f0ca2e,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
96dd50d1079da981269cc3b66ea1e311ca614bd0f2c1a084eef365c9e962c15d,malicious,1,14981,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
db0095ebfcab045e227768227558c22f358be2799cc42d483e824fe2ea66f641,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
f9dd20ed58f6b1175520e1f1283f76f9180f57c3dbab1f339e9b7f614f680401,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9182c23f13fd8d1ea74b842ecc80ad9f2350b7f4f8359b3c3e1181debb341732,malicious,1,4144,1,0,7,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,7,7.0
529285e85456305e8a67ca117d4361f68883466e1095dcee843e9a7f2591084f,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
863b7e20558af25210fb0a11d2d97a3a0d1810cff2034038eaf9a85adf476f59,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
f04e10d468733fb0ec93fdd583a36117ea10d43676cbacea73be0f77d9c3649d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
437bacee5dc6837094bc7b7cf705f560f8f4312311c9d18e9a720b387e310faa,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
c1db811ca3b9c540c071fd8f90bb4c16bdc8d29c1059b41ee9966cb1323f713d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3465324df76839c11e8d689b112561a0175f2cd36c9316e877b593d901f33b8d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
cfa62e7740d109a4a95197e988e1cd3b01e9a343834ae1e0c8749ea499320582,malicious,1,15084,1,5,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,4.0
086866ca41c5c867a8ce9fe1d0178e4f7971ac7b9bbbc0da01f511403b5aed09,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86b8a43fb1031d98cf4a53a39a42e5e2576622b6b27237029b84b0ee3aa88f3f,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
043dc06da1c3532471371d4f2ce68dee895d511670766eac66fe3fc7391bdf0f,malicious,1,17700,1,5,7,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,7,7.0
41f2f5327c08a5ea83b5ae632c4d37d6e045f89a023ef9aaed2321ee1ff53313,malicious,1,75798,1,5,12,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,12,12.0
623c9e13013159e580705d1e932aa3f425b4de289419e53c43099697ba5721c5,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8005fed8e84c834d1d4e63749616ee0e336c90ff7f71ad568e487363f577015c,malicious,1,15093,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
1fe288278b51ecbd118904e1a1cd547e3bd31799de2eb77280765636b815c40d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8ec52b0e491263bbcc10d1d8671a3470e9e8cf5e9d73743ec7770f623e34787e,malicious,1,15011,1,5,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,4.0
254904a80b2036a0a3294d094f1b66e9a1fc8c3b440d0dbda1c763421d0a8ea4,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6ea66ac0e5457a37169fc71af6aa485f2cc4972dc603662da76bf1a3def84e12,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2c594ed34287833e7f86cb3fccd9762e4c44e7afc248011d6998fb0761a672e9,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
b6275f7c5a84f761dd3120ae0f1e2a17b40c07ac815af40357558542a869302a,malicious,1,51202,5,3,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.8
02e9452cc00abd1e71bc0b0f0b9dc81e54b8c4e9aabd2af72bd0109689783c3e,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
d550cb1058452e3b0cf72707916c098fa103aae7873f1548a2224db10a3836da,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5ce0b96c9fa7727d447625f2b584c8511164be3ea43ced7994f063c1053d711e,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72128c52d1e2096ea69409573688b2a9faca5df7944dd0ad3fbfcad378a83a6b,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4d39b44fc484b545dbfd3e488b93e19973d30d895c3438bf609e0a1522c22028,malicious,1,327728,1,5,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.0
f1611b9b84581e87ac4f4490069870700321b917c358959965b5d8659dc57d1f,malicious,1,83153,1,5,8,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,8,8.0
c0cc00f38ea517253617121126f2425ca3dc2b40454cf097943d0ad2ea7cb30f,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
a2f98ec2125764a5419373751e176c46791a4c899b6d4db5d0320eec33f4fc31,malicious,1,5415,1,5,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3.0
4e166c9cc8b35d85ebb0103a77d5abbd2f0cf3cb5d6b34bfa2fb658a774b8249,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08fcd761a9f8fb9bbe7135c410d942403dfd65888274b60679bc0a8f15d3382c,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ccb621e032bddf0de3924c589e6ab32cabc2b779a18ca5122787d1985b0f7a27,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
91e01c195f272075f4cb4017d7c8de8bed026018e3d2c78b266076c164768eaf,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87caa588d1de0e06ce522977dd2b03fec89ef90ce4d985a8c9101dad91ada016,malicious,1,11736,1,7,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4.0
73ffbab55aca106b569f9248ab0bd6ba0cf4d36a147a8db2e0347b17cf05fdf0,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
b8ccf263988e2dfd762855a06f3004b8241933f7486c37c54f56edce79674627,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
cb13cb93e56d1855149ce006956fe9bb5eaf5b595e05d6fe1b6ec09f2570ae1d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ecae1d65485647045daca74551358c1ef2dfd2954d00385b0fc43d278e27ca75,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
194d5f3fdabcc55042e43845aa4fc4601f35b15512ef80baaf4f1e8a1c6a7db5,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
f01c012176567d881f149afb1e6ca9c58bd8da24dbfb786a1adc3ce21e28abd4,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
aa7fd028d457cb68ead78b77b024458ef3518940981ea917b6e74e8a66af1be2,malicious,1,5845,1,5,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3.0
ce4e3d5991b2e5adb350546c408154e8127ff0bc007d8ab67e33cc110e9643cb,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
e1acb5b93c9beae472379231f25a6490a50ce025d42690948d09a16d49ee43bb,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
e21c5f0657f2ef6898343ea1dcd48d2d26b7c249842c278bd3de47597eb5d471,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6bec50feeb6e7d01a1f882adf55c2df6d979d58c528b10164a4c2ab900bc8231,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8424bc9c555a6901665716854c16dc23c06cf0f416e9f606adff4acf7f9e8750,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
169666d15a615ed82efc8331f4c799a54b6fdddd590fec7383df4db94575a317,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
685b92331d694c8ed93c6d533210ef9fbae713b83dd6c3b19bce57ff210242bf,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
b9e9c9a142089ad9eb3adf83765d191d8d536c0d9b6c60176200fbd517ec6b8f,malicious,1,7654,1,5,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4.0
bd5897ea263e1db5a2bba8eb1f72ab4361b56d1777f7dcadbee727e103733462,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0df330a029eb73f30a0232d6ab541ccd66f600a121b47610e255e3145ce7a895,malicious,1,367708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5e5ecd97285257a5c3b7300579df1b92be7555e519670ab0b57bfe432d056098,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
de9ca9308123450f24cbe0af0e114779ba7389b8e678a9cc833eca9585e526ed,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
266bf11b959ca7ade5d721ee84964ed4827001afc4ece88bcb9f19127c7ac6c6,malicious,1,15019,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
4abe17763e527677614d0148463c2e1c749de8a5a2533bf835dc9265f92fb009,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8dbb0debd82cb9ca4c5e4a3468742cee977daba0927801b3016edfdbb1fd581c,malicious,1,12068,1,5,3,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3.0
79a102e1670a9b4c891e6631ca6abe49c85ebf883d1b8e9b23c875b39461bcd2,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4ccb69da26914f695fdbc1fc9dab20f9639b65a890c5a96397dfc61b0202e7cf,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
94ccc81f2176c7bce312bae9b2d6ab5453aa55144a4ed99a01f232a65c840da9,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9b4d92bb2164dafa1eb3e0a568a21c8220c42c5ee79f4da4bb2f16a213f77eb4,malicious,1,10694,1,5,3,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3.0
79fae57b9498872bac69c8708c372acd8de0a59042f4d97805332093a2f02c79,malicious,1,14955,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
02cc0b75ef41fa86237ff134a7b9f1552bdf5c86f8082fbb2781b307b4085b06,malicious,1,4000,1,5,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3.0
263f346a7b773811b290462e2d66b5628606c02151fd626fefc156158b87553f,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13eeb5cf1ec25fa9fffdbbaea973868af859766f73371337a2c65dcc78a69964,malicious,1,14961,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
715afb74258682df45075e2ebfbee619f3a287d357c52d50535ab5375e98f1f1,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
edc7eb5b8e905e8fecdfcd5d2c864fdf417be714779b306a9b65e3d04b1ee7e1,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8bab7fd7ffb480dbc639f24749a99900a47b5cba096b8abdcf2a91f9edabd8b5,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7c6bf66902193fce7145af4af4277c3c7cb58cef5dbcdb347d7d306e8ae16034,malicious,1,7612,1,5,4,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4.0
756e8887c6798515de3720a62e1ef600322b2cfed92edb49ddaf0d6321c819d0,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6baa805ca8c9610c0e16ca8dbd0df9288e5998af5a2a01a0966acafe7092efea,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
36d131347eb7b2a26c6208c8a405966576c843be7bd546b2d5c06a6d48f9e967,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6e6e841af4e780248d949c64144582649350e6c7e728c7b1489d184fa7ab52bb,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
f4f64d81c72ee2628f7ee248705c0fceb3b97fc8b4feb93868f244b9f418c166,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15527a51749f033cdbf675892d6e2815656b2a930aad0bcdeb6a4d2866731ff3,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02e0b6e21756c7efe967ca2bfa47b2a1615696897381bb30ce7210e3f2e10141,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
96872f2a2e3352069b244adff15a4c6584ad6850e8b07b17d32ab16d48bb679c,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
e11bf4421340a852e7660af855a98f96dcfa56446f3004c14dab7a9884a23632,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
bd6875c37a570acebf511242a0d8fcd1462625a4969abd6db3781745e618c736,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8aff9f41613b4b944b8b800ff0a128799e7e7d5fa3a290975c18333d182c088c,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2c67848418a81908a7e4d03183164f8e3bcad4f314898e2ecba3fbba57eb4f0d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
610a8d559e451132e320e2b90ec05ab88eabad7f9785b6ade1646c091f7e5c0c,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9bdc4d7d251473c6b44b8748ab07e865edebfc5fe31622af722484720866f4ea,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
fc5d102afb6f652e22cb36f3573734d41f5e5d00490bdd185a6aac3a0f2503fc,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44b50a6736da0ae2daa8cc64ed3fde1e61ca9c2c63d66fe46181a489313cf5fc,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2dd284c0c42d468567ddd48a235255bb108c9f7c028f9ed5570f691d07592303,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11c1b490918b09fd07a2a0f06d487e4b3554f2e9387d5b0784b18db5e3090f7e,malicious,1,79139,1,5,10,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,0,10,10.0
cb04b5c374b7423b7da31f423c1ee16d3e252fd6b11d40d0d3b62d26561e93ca,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ed9a7c4366ae029f517589406abdae99f0e90d600358326db927f98e60820915,malicious,1,15091,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
e97ed557d62bf4ef00d462e280a2bf403a711a38e8c86dd038348edf656348d7,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ecc90b9183acb28d2631df67e73a4e2320b68fe413ac36f663e89ab2be0d08a6,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
d72b4c831928ee97ae682339601a4e40ef31e30339c99204e642cf84983e2a43,malicious,1,4215,1,0,7,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,7,7.0
56682387e47ee41ac8624b477d419a5fd61e59f36de4b04ce08b69adf5d11f59,malicious,1,14955,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
10228691470f2edf2ebc07dff4b8aba49eeedd09603cd3e569711cf5515aaee6,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6efbb20553825a20eb412d6704eae725af31acda36329a16b8b3f82cd1efe8ab,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
f43fad42e8aff95848fb8a84691aecb77b871362ba34e8525743af42d8c916e3,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5278a5c4da0d70f0942b9cbfb1df1c7c40b27d7e2bc0ad36a9fa3652b4941854,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
a29bb23e4193461f4dcb6dc620f2632ecc4ea17e4972a92729cd5c5a34eec9f1,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03283a414cb22e4e1692421dcd63133bd1e2c00efa59c3e7f065066ec3202f28,malicious,1,5859,1,5,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3.0
edf18907148ac32e3b28c701f327f5a1f406400dee52d7a926ea1a58c9a5d034,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
d6f4298b49cd9e78f2ad6fc93bb091bb07492c984501e3261f09d92109124fea,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
fec54be67ba06b3d76ea9a42d8a9eb10d32a524edd1ff95625d9a6162136e30c,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
400bdb46d3a993514e42d8332cf52313c33df7c92e44b49100269844af46257a,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
df7d4d64c681fdcfb0909ee9a371a22c38a0caf6a75816eb1b2e0a78e43c9f53,malicious,1,13019,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0
d0328fc9e38c39dc3772b363ba3fbb3ad32b1fa2f8fdb099cb51a275999b9f12,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
b1ec573cd0c3d01168e2c4019076d9347a2f6c739b01e5b3adcd442f929dc977,malicious,1,10115,31,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.0967741935483871
ada530466b709dd5933b734df9b6cad0e6df60fd76bde8b2d85628795089791a,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
acaddc7a31e20f27d5de159a68162da8de3e17bc1f94b838073d254817e6d394,malicious,1,306137,1,0,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3.0
75042758a5c0a63e5c89e5a7ea61e305c99b5ae19f338b4102ae0c863f42734d,malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
b5baf8c3551fc388ca7a650f60d6b0b5429009c4a5f9cf80c5f5b1ccfe8e54cc,malicious,1,6485,1,5,7,0,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,7,7.0
